Phone timestamp,X [mg],Y [mg],Z [mg],Type,Amount
2021-12-07 21:18:38.672,-238,1297,-2081,,
2021-12-07 21:18:38.692,-150,1503,-2377,,
2021-12-07 21:18:38.711,-87,1237,-2693,,
2021-12-07 21:18:38.731,-101,1074,-2660,,
2021-12-07 21:18:38.750,-269,858,-1865,,
2021-12-07 21:18:38.770,-914,375,-908,,
2021-12-07 21:18:38.789,-1890,-517,-196,,
2021-12-07 21:18:38.809,-2578,-1324,285,,
2021-12-07 21:18:38.828,-2244,-1607,1163,,
2021-12-07 21:18:38.848,-2592,-1548,3352,,
2021-12-07 21:18:38.867,-2369,-2129,3929,,
2021-12-07 21:18:38.887,-2263,-1566,3946,,
2021-12-07 21:18:38.906,-1168,-676,3561,,
2021-12-07 21:18:38.926,104,-47,2454,,
2021-12-07 21:18:38.945,446,-37,2379,,
2021-12-07 21:18:38.965,-125,39,2172,,
2021-12-07 21:18:38.984,-789,414,1195,,
2021-12-07 21:18:39.004,-1415,444,591,,
2021-12-07 21:18:39.023,-1597,418,114,,
2021-12-07 21:18:39.043,-1612,364,-247,,
2021-12-07 21:18:39.062,-1536,341,-226,,
2021-12-07 21:18:39.082,-1796,232,282,,
2021-12-07 21:18:39.102,-1751,23,416,,
2021-12-07 21:18:39.121,-1590,337,41,,
2021-12-07 21:18:39.141,-1647,518,146,,
2021-12-07 21:18:39.160,-1203,238,69,,
2021-12-07 21:18:39.180,-1278,250,-452,,
2021-12-07 21:18:39.199,-1284,251,-638,,
2021-12-07 21:18:39.219,-1311,229,-196,,
2021-12-07 21:18:39.238,-1274,256,383,,
2021-12-07 21:18:39.258,-987,187,318,,
2021-12-07 21:18:39.277,-585,217,-89,,
2021-12-07 21:18:39.297,-422,278,-155,,
2021-12-07 21:18:39.316,-344,363,522,,
2021-12-07 21:18:39.336,-325,313,1179,,
2021-12-07 21:18:39.355,-243,126,1311,,
2021-12-07 21:18:39.375,-169,49,1319,,
2021-12-07 21:18:39.394,-96,17,1728,,
2021-12-07 21:18:39.414,-17,-16,1844,,
2021-12-07 21:18:39.433,-164,28,2157,,
2021-12-07 21:18:39.453,-295,307,2470,,
2021-12-07 21:18:39.472,-365,645,2407,,
2021-12-07 21:18:39.492,22,962,1865,,
2021-12-07 21:18:39.512,474,1047,1213,,
2021-12-07 21:18:39.531,153,1132,1205,,
2021-12-07 21:18:39.551,-410,1046,643,,
2021-12-07 21:18:39.570,-631,1107,-317,,
2021-12-07 21:18:39.590,-480,1460,-425,,
2021-12-07 21:18:39.609,-102,1597,-407,,
2021-12-07 21:18:39.629,28,1817,-262,,
2021-12-07 21:18:39.648,-1844,2003,561,,
2021-12-07 21:18:39.668,-829,869,-477,,
2021-12-07 21:18:39.687,-1423,1797,-1470,,
2021-12-07 21:18:39.707,-1005,1122,-1732,,
2021-12-07 21:18:39.726,-1583,1032,-240,,
2021-12-07 21:18:39.746,-1034,718,-109,,
2021-12-07 21:18:39.765,-1437,612,-706,,
2021-12-07 21:18:39.785,-1657,579,-1331,,
2021-12-07 21:18:39.804,-1383,984,-1246,,
2021-12-07 21:18:39.824,-752,1108,-250,,
2021-12-07 21:18:39.843,-38,1278,508,,
2021-12-07 21:18:39.863,-545,678,-1975,,
2021-12-07 21:18:39.882,-875,854,-974,,
2021-12-07 21:18:39.902,-1163,414,-264,,
2021-12-07 21:18:39.921,-1294,396,-400,,
2021-12-07 21:18:39.941,-1123,412,-317,,
2021-12-07 21:18:39.961,-871,520,431,,
2021-12-07 21:18:39.980,-551,917,654,,
2021-12-07 21:18:40.000,-540,1176,-60,,
2021-12-07 21:18:40.019,-1259,861,-159,,
2021-12-07 21:18:40.039,-1471,-43,-182,,
2021-12-07 21:18:40.058,-1647,-344,-299,,
2021-12-07 21:18:40.078,-1484,10,-108,,
2021-12-07 21:18:40.097,-1085,792,-227,,
2021-12-07 21:18:40.117,-602,1224,244,,
2021-12-07 21:18:40.136,-700,816,728,,
2021-12-07 21:18:40.156,-843,511,388,,
2021-12-07 21:18:40.175,-1071,485,-78,,
2021-12-07 21:18:40.195,-1294,536,-41,,
2021-12-07 21:18:40.214,-855,625,295,,
2021-12-07 21:18:40.234,-514,832,-246,,
2021-12-07 21:18:40.253,-341,728,-730,,
2021-12-07 21:18:40.273,-868,616,141,,
2021-12-07 21:18:40.292,-1191,-238,729,,
2021-12-07 21:18:40.312,-987,719,161,,
2021-12-07 21:18:40.331,-772,1272,153,,
2021-12-07 21:18:40.351,-442,1403,-224,,
2021-12-07 21:18:40.370,-105,1270,7,,
2021-12-07 21:18:40.390,-411,946,282,,
2021-12-07 21:18:40.410,-958,691,388,,
2021-12-07 21:18:40.429,-819,633,505,,
2021-12-07 21:18:40.449,-626,573,442,,
2021-12-07 21:18:40.468,-508,640,546,,
2021-12-07 21:18:40.488,-146,881,256,,
2021-12-07 21:18:40.507,-30,859,145,,
2021-12-07 21:18:40.527,-86,731,397,,
2021-12-07 21:18:40.546,-105,810,541,,
2021-12-07 21:18:40.566,-503,680,882,,
2021-12-07 21:18:40.585,-608,459,1050,,
2021-12-07 21:18:40.605,-476,477,804,,
2021-12-07 21:18:40.624,-477,620,530,,
2021-12-07 21:18:40.644,-508,555,510,,
2021-12-07 21:18:40.663,-755,336,655,,
2021-12-07 21:18:40.683,-956,236,418,,
2021-12-07 21:18:40.702,-761,551,-644,,
2021-12-07 21:18:40.722,-752,1282,-1318,,
2021-12-07 21:18:40.741,-1669,1649,-1606,,
2021-12-07 21:18:40.761,-5492,-43,-4061,,
2021-12-07 21:18:40.780,-7308,1609,-6965,,
2021-12-07 21:18:40.800,-7688,4370,-7868,,
2021-12-07 21:18:40.819,-6332,7988,-7684,,
2021-12-07 21:18:40.839,-7626,7988,-7763,,
2021-12-07 21:18:40.858,-8000,7988,-4853,,
2021-12-07 21:18:40.878,-8000,7988,5025,,
2021-12-07 21:18:40.897,-3421,7988,7889,,
2021-12-07 21:18:40.917,5485,7988,6682,,
2021-12-07 21:18:40.937,7877,7988,6943,,
2021-12-07 21:18:40.956,7978,7988,3192,,
2021-12-07 21:18:40.976,7857,7617,487,,
2021-12-07 21:18:40.995,5512,6300,-1273,,
2021-12-07 21:18:41.015,2118,2736,-2602,,
2021-12-07 21:18:41.034,186,3065,-2401,,
2021-12-07 21:18:41.054,-1627,2629,-2226,,
2021-12-07 21:18:41.073,-2097,2216,-1830,,
2021-12-07 21:18:41.093,-2753,1920,-2219,,
2021-12-07 21:18:41.112,-2953,1651,-2980,,
2021-12-07 21:18:41.132,-2207,1099,-3020,,
2021-12-07 21:18:41.151,-1028,1140,-1545,,
2021-12-07 21:18:41.171,248,1210,-89,,
2021-12-07 21:18:41.190,805,886,-100,,
2021-12-07 21:18:41.210,613,944,-162,,
2021-12-07 21:18:41.229,-90,697,67,,
2021-12-07 21:18:41.249,-841,463,929,,
2021-12-07 21:18:41.268,-1224,242,1868,,
2021-12-07 21:18:41.288,-1719,84,2500,,
2021-12-07 21:18:41.307,-2138,-44,2757,,
2021-12-07 21:18:41.327,-2404,-50,2535,,
2021-12-07 21:18:41.346,-2563,25,2197,,
2021-12-07 21:18:41.366,-2855,-10,1826,,
2021-12-07 21:18:41.385,-3142,236,1743,,
2021-12-07 21:18:41.405,-3244,672,2304,,
2021-12-07 21:18:41.424,-3093,1900,2190,,
2021-12-07 21:18:41.444,-2718,2670,1507,,
2021-12-07 21:18:41.463,-2459,3140,477,,
2021-12-07 21:18:41.483,-2231,3104,-388,,
2021-12-07 21:18:41.502,-2034,2857,-406,,
2021-12-07 21:18:41.522,-1693,2397,-350,,
2021-12-07 21:18:41.542,-1370,2107,-188,,
2021-12-07 21:18:41.561,-1238,1829,-230,,
2021-12-07 21:18:41.581,-1356,1302,-787,,
2021-12-07 21:18:41.600,-1631,786,-1711,,
2021-12-07 21:18:41.620,-1827,665,-1672,,
2021-12-07 21:18:41.639,-1511,828,-1883,,
2021-12-07 21:18:41.659,-871,1105,-1550,,
2021-12-07 21:18:41.678,-29,1405,-1230,,
2021-12-07 21:18:41.698,712,1354,-1229,,
2021-12-07 21:18:41.717,1130,1512,-1557,,
2021-12-07 21:18:41.737,1438,1924,-2299,,
2021-12-07 21:18:41.756,1927,2040,-2525,,
2021-12-07 21:18:41.776,1176,1502,-1995,,
2021-12-07 21:18:41.795,375,1003,-1615,,
2021-12-07 21:18:41.815,343,1016,-1824,,
2021-12-07 21:18:41.834,108,890,-1837,,
2021-12-07 21:18:41.854,-539,464,-1576,,
2021-12-07 21:18:41.873,-796,305,-944,,
2021-12-07 21:18:41.893,-1152,135,-639,,
2021-12-07 21:18:41.912,-1171,-25,-739,,
2021-12-07 21:18:41.932,-934,-92,-645,,
2021-12-07 21:18:41.951,-898,-219,-566,,
2021-12-07 21:18:41.971,-1192,-429,-383,,
2021-12-07 21:18:41.990,-1486,-590,-100,,
2021-12-07 21:18:42.010,-1468,-600,82,,
2021-12-07 21:18:42.029,-1221,-556,41,,
2021-12-07 21:18:42.049,-905,-670,95,,
2021-12-07 21:18:42.069,-892,-823,369,,
2021-12-07 21:18:42.088,-1145,-874,695,,
2021-12-07 21:18:42.108,-1413,-782,652,,
2021-12-07 21:18:42.127,-1638,-443,559,,
2021-12-07 21:18:42.147,-723,-980,397,,
2021-12-07 21:18:42.166,-1388,-767,693,,
2021-12-07 21:18:42.186,-1567,-312,825,,
2021-12-07 21:18:42.205,-977,92,711,,
2021-12-07 21:18:42.225,-349,311,139,,
2021-12-07 21:18:42.244,16,500,-626,,
2021-12-07 21:18:42.264,162,480,-1059,,
2021-12-07 21:18:42.283,-197,427,-858,,
2021-12-07 21:18:42.303,-803,170,-324,,
2021-12-07 21:18:42.322,-1192,-82,-160,,
2021-12-07 21:18:42.342,-1228,29,-489,,
2021-12-07 21:18:42.361,-710,375,-1106,,
2021-12-07 21:18:42.381,250,518,-1925,,
2021-12-07 21:18:42.400,1064,582,-2115,,
2021-12-07 21:18:42.420,725,788,-1558,,
2021-12-07 21:18:42.439,266,428,-1142,,
2021-12-07 21:18:42.459,-96,358,-1090,,
2021-12-07 21:18:42.478,-423,520,-975,,
2021-12-07 21:18:42.498,-1111,516,-937,,
2021-12-07 21:18:42.517,-1776,426,-841,,
2021-12-07 21:18:42.537,-2116,225,-632,,
2021-12-07 21:18:42.556,-2386,92,-99,,
2021-12-07 21:18:42.576,-2477,340,220,,
2021-12-07 21:18:42.595,-2419,367,143,,
2021-12-07 21:18:42.615,-2416,63,-42,,
2021-12-07 21:18:42.634,-1962,-155,-38,,
2021-12-07 21:18:42.654,-1428,-77,-68,,
2021-12-07 21:18:42.673,-1053,163,-360,,
2021-12-07 21:18:42.693,-682,229,-664,,
2021-12-07 21:18:42.712,-557,220,-957,,
2021-12-07 21:18:42.732,-558,265,-1122,,
2021-12-07 21:18:42.751,-448,434,-1178,,
2021-12-07 21:18:42.771,-465,533,-1016,,
2021-12-07 21:18:42.790,-750,483,-561,,
2021-12-07 21:18:42.810,-1044,394,-213,,
2021-12-07 21:18:42.829,-1234,283,62,,
2021-12-07 21:18:42.849,-1270,181,342,,
2021-12-07 21:18:42.868,-1179,39,691,,
2021-12-07 21:18:42.888,-983,-14,875,,
2021-12-07 21:18:42.908,-812,-42,1015,,
2021-12-07 21:18:42.927,-558,-11,1207,,
2021-12-07 21:18:42.947,-452,131,1221,,
2021-12-07 21:18:42.966,-383,339,929,,
2021-12-07 21:18:42.986,-479,433,387,,
2021-12-07 21:18:43.005,-457,399,-286,,
