Phone timestamp;sensor timestamp [ns];X [mg];Y [mg];Z [mg]
2021-12-07T21:27:30.056;540170865683376692;-266;-1131;240
2021-12-07T21:27:30.076;540170865702897317;177;-1093;366
2021-12-07T21:27:30.095;540170865722417942;564;-1025;563
2021-12-07T21:27:30.115;540170865741938567;243;-880;555
2021-12-07T21:27:30.134;540170865761459192;235;-838;584
2021-12-07T21:27:30.154;540170865780979817;331;-794;507
2021-12-07T21:27:30.173;540170865800500442;514;-658;648
2021-12-07T21:27:30.193;540170865820021067;338;-643;73
2021-12-07T21:27:30.212;540170865839541692;429;-493;76
2021-12-07T21:27:30.232;540170865859062317;594;-552;151
2021-12-07T21:27:30.251;540170865878582942;847;-517;405
2021-12-07T21:27:30.271;540170865898103567;984;-673;429
2021-12-07T21:27:30.290;540170865917624192;756;-1112;426
2021-12-07T21:27:30.310;540170865937144817;336;-1352;415
